sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
205121.80279417813,4904,6807,416,0,1,100,104
83826.65322598492,3059,2847,531,594,0.25,26,26
-269982.0117273302,4837,4562,416,38,0.5,52,52
-213861.14944244816,5520,5718,390,0,0.75,78,78
229727.8547601518,5744,6807,363,0,1,100,104
26021.197998015603,2781,2993,582,645,0.25,26,26
97952.54154802211,3873,4346,441,38,0.5,52,52
13045.016172865187,4676,5928,441,0,0.75,78,78
47153.419559104885,4848,6807,416,0,1,99,104
91837.37282443739,2364,2721,578,525,0.25,26,26
-656995.9540320825,3842,4311,416,38,0.5,52,52
75555.23203200467,4785,5814,416,0,0.75,78,78
44813.03660058433,5068,6807,390,0,1,100,104
1123.707197168784,3444,2578,550,600,0.25,26,26
-721979.0742669052,4294,4425,390,38,0.5,52,52
42709.7197695986,5028,5882,390,0,0.75,78,78
188683.51355161954,5568,6807,390,0,1,100,104
-45384.332707774214,2574,2498,530,604,0.25,26,26
-267877.9665169002,3828,4551,441,0,0.5,52,52
140733.14103051604,4677,5982,416,0,0.75,78,78
158363.95821701697,4855,6807,441,0,1,100,104
-46036.94410316238,2745,2370,531,544,0.25,26,26
-311738.77349078027,4246,4456,390,38,0.5,52,52
-44529.64683169809,4816,5763,363,0,0.75,78,78
136050.29185583527,5174,6807,335,0,1,99,104
198261.20834778593,3292,2758,441,637,0.25,26,26
214366.81696773056,4198,4501,440,75,0.5,52,52
18711.706267329988,5163,5735,363,0,0.75,78,78
212371.92609951616,5483,6807,363,0,1,102,104
101560.43827151811,2701,2536,550,649,0.25,26,26
-600828.4953016795,4265,4312,441,0,0.5,52,52
69016.79903929174,4558,5855,416,0,0.75,78,78
45207.80961682247,5236,6807,440,0,1,99,104
-340223.50420700444,2773,3014,550,276,0.25,26,26
-333257.6402244392,4011,4318,390,38,0.5,52,52
53991.469056129376,4830,5614,390,0,0.75,78,78
102231.53617278038,5337,6807,390,0,1,100,104
18994.034052170624,3150,2623,488,654,0.25,26,26
-232729.37583015749,4131,4528,416,38,0.5,52,52
329109.72192592366,5265,6081,363,0,0.75,78,78
236325.59524996064,5600,6807,363,0,1,98,104
9100.635687327609,2624,2998,618,646,0.25,26,26
-450106.6915621537,4288,4101,390,108,0.5,52,52
-46039.02600390759,4654,6086,416,0,0.75,78,78
117470.5000018634,5098,6807,390,0,1,100,104
8727.40706815057,2725,2512,584,570,0.25,26,26
-824884.850821132,3788,4524,390,0,0.5,52,52
109677.5634046508,4790,5767,363,0,0.75,78,78
139805.2380734693,5019,6807,363,0,1,99,104
41493.24444949736,3255,3007,548,556,0.25,26,26
-114303.37118156561,4531,4535,416,75,0.5,52,52
198475.3391715911,5000,5975,363,0,0.75,78,78
152671.54470649632,5541,6807,363,0,1,100,104
270098.4266815177,3383,2956,465,543,0.25,26,26
40811.68584620957,3828,4368,363,75,0.5,52,52
6083.980429027033,4771,5758,335,0,0.75,78,78
297029.1119248927,4877,6807,335,0,1,97,104
162801.2011106221,2731,2698,578,572,0.25,26,26
-434700.43484332,3888,4479,504,0,0.5,52,52
183087.37640832155,5117,5843,390,0,0.75,78,78
246140.34502635535,5319,6807,390,0,1,100,104
13788.435336839197,2830,2551,530,579,0.25,26,26
163274.47536683592,3774,4749,441,38,0.5,52,52
-175912.15316780025,4625,5946,363,0,0.75,78,78
118089.52691390549,4660,6807,335,0,1,99,104
12718.546066880506,2594,2295,595,650,0.25,26,26
-817738.0431235189,4455,4477,390,38,0.5,52,52
-17079.18322758483,4794,5841,363,0,0.75,78,78
282989.2183031336,5037,6807,363,0,1,97,104
-89399.37841808751,2926,2893,531,608,0.25,26,26
-316342.6048590182,4002,4713,465,38,0.5,52,52
-198554.77536927894,4811,5796,441,0,0.75,78,78
104611.7343538155,5128,6807,416,0,1,100,104
54116.19445310712,2686,2614,510,592,0.25,26,26
-22682.691270997588,3851,4395,465,278,0.5,52,52
-42780.006860660826,4685,5778,390,0,0.75,78,78
193917.28710980533,5313,6807,363,0,1,99,104
143748.94899256897,2710,2492,504,628,0.25,26,26
-423854.10591577075,4190,4416,363,75,0.5,52,52
112828.30678441748,4689,6000,363,38,0.75,78,78
