sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
35855.84897105408,6685,6807,0,0,1,102,104
0.0,1486,1486,696,696,0.25,18,18
-5001.202458422745,3466,3487,551,551,0.5,43,43
20290.132238458933,5248,5124,306,335,0.75,70,70
-27869.297081739445,6706,6807,0,0,1,102,104
6441.376877997402,1613,1486,696,696,0.25,18,18
14522.713022089236,3593,3487,551,551,0.5,43,43
18213.10976550241,5323,5124,335,335,0.75,70,70
3731.41893285077,7073,6807,0,0,1,103,104
-5550.3703194931295,1750,1486,696,696,0.25,18,18
7007.078815487943,3784,3487,551,551,0.5,43,43
71790.71485938183,5176,5124,276,335,0.75,70,70
78639.88488071792,7018,6807,0,0,1,103,104
217.01449697839485,1545,1486,696,696,0.25,18,18
-3054.7752166676273,3662,3487,551,551,0.5,43,43
-11854.721395808654,5316,5124,306,335,0.75,70,70
-25775.521479631505,6905,6807,0,0,1,102,104
267.5980469396018,1876,1486,686,696,0.25,18,18
12855.140392411298,3787,3487,531,551,0.5,43,43
28308.623475411965,5389,5124,306,335,0.75,70,70
22529.395422207617,7026,6807,0,0,1,102,104
7230.599288559399,1509,1486,686,696,0.25,18,18
26060.05362975799,3612,3487,551,551,0.5,43,43
2289.4100660696677,5245,5124,306,335,0.75,70,70
18665.310231225805,7018,6807,0,0,1,104,104
-806.0088007838981,1678,1486,696,696,0.25,18,18
59036.92986399086,3664,3487,551,551,0.5,43,43
44643.23985451284,5179,5124,306,335,0.75,70,70
80548.63123759298,6890,6807,0,0,1,101,104
-5140.252067952627,1666,1486,686,696,0.25,18,18
-5232.994213454167,3690,3487,551,551,0.5,43,43
-230.9452206689948,5341,5124,335,335,0.75,70,70
-19459.54650997562,6958,6807,0,0,1,103,104
0.0,1547,1486,696,696,0.25,18,18
-5990.389147734153,3547,3487,551,551,0.5,43,43
-32887.488783395005,5209,5124,335,335,0.75,70,70
22845.029303568037,6709,6807,0,0,1,102,104
-2939.1637384798137,1537,1486,696,696,0.25,18,18
6675.774726316265,3530,3487,551,551,0.5,43,43
52302.364706248365,5293,5124,276,335,0.75,70,70
