sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
42643.90010156554,4740,6807,488,0,1,50,104
-3203.7318073772026,2044,1486,686,696,0.25,18,18
50955.92976963845,4438,3487,510,551,0.5,42,43
58725.45950048725,4181,5124,531,335,0.75,43,70
140959.9046989014,4484,6807,510,0,1,47,104
3109.809163100482,2060,1486,686,696,0.25,18,18
728.9230430601237,4013,3487,551,551,0.5,43,43
-2192.612859878688,4391,5124,551,335,0.75,48,70
24210.406628630695,4402,6807,551,0,1,49,104
10534.812108094593,2079,1486,686,696,0.25,18,18
33319.080776025585,4012,3487,510,551,0.5,43,43
33644.77599103683,4277,5124,488,335,0.75,49,70
42380.160541610814,4277,6807,488,0,1,49,104
843.2133073426976,2088,1486,675,696,0.25,18,18
21348.232863565678,4387,3487,570,551,0.5,43,43
69122.64240791317,4767,5124,531,335,0.75,45,70
101186.17436195425,4707,6807,531,0,1,47,104
6847.567567796407,1780,1486,686,696,0.25,18,18
6383.560356173549,4460,3487,510,551,0.5,43,43
38655.85903080154,4500,5124,510,335,0.75,47,70
87201.79111881129,4389,6807,510,0,1,47,104
-980.373351536,2009,1486,686,696,0.25,18,18
-5838.365917215099,4126,3487,510,551,0.5,43,43
17725.54136547295,4167,5124,531,335,0.75,46,70
24167.928150906024,4290,6807,510,0,1,47,104
7140.173960851606,2133,1486,686,696,0.25,18,18
18040.612237642265,4418,3487,531,551,0.5,43,43
22341.19911125534,4643,5124,531,335,0.75,46,70
43720.859806447676,4706,6807,551,0,1,48,104
-5477.38347514081,2284,1486,686,696,0.25,18,18
-5237.863383954509,4308,3487,551,551,0.5,43,43
50123.1846445695,4153,5124,551,335,0.75,46,70
35415.04191036792,4176,6807,551,0,1,47,104
-2175.0628395006943,2061,1486,696,696,0.25,18,18
-14042.362196861643,3906,3487,551,551,0.5,43,43
-1446.7148823904167,4827,5124,510,335,0.75,49,70
-11426.236552862101,4614,6807,510,0,1,47,104
2586.006777650887,2022,1486,663,696,0.25,18,18
22910.596656000504,4415,3487,510,551,0.5,43,43
85516.68289390196,4380,5124,510,335,0.75,45,70
140105.61104598222,4486,6807,510,0,1,49,104
-1853.4309565464046,2331,1486,675,696,0.25,18,18
18558.198662994582,4087,3487,551,551,0.5,43,43
17550.911373153853,4586,5124,531,335,0.75,48,70
63005.76629415966,4332,6807,531,0,1,47,104
12399.60884176999,1890,1486,663,696,0.25,18,18
45977.02455812004,4175,3487,510,551,0.5,43,43
90849.44164283964,4945,5124,465,335,0.75,45,70
88062.8146095286,4919,6807,441,0,1,47,104
702.9174424478006,1681,1486,675,696,0.25,18,18
50759.65213634394,4482,3487,488,551,0.5,43,43
78796.02508166218,4124,5124,531,335,0.75,44,70
95856.5046147929,4456,6807,510,0,1,47,104
16683.390305644934,2029,1486,663,696,0.25,18,18
6978.178163406277,4313,3487,551,551,0.5,43,43
63637.51754433494,4468,5124,531,335,0.75,50,70
65283.7530406366,4669,6807,531,0,1,51,104
-176.32081187950507,1723,1486,686,696,0.25,18,18
21461.833082093595,3712,3487,551,551,0.5,43,43
57693.03771511514,4296,5124,531,335,0.75,47,70
95042.9953328447,4311,6807,531,0,1,47,104
4982.566345382201,1959,1486,675,696,0.25,18,18
32260.152526835183,3908,3487,551,551,0.5,43,43
85200.74730479697,4561,5124,488,335,0.75,49,70
73431.60744032939,4467,6807,488,0,1,47,104
-11.29171932780082,1906,1486,696,696,0.25,18,18
6288.325354401596,4434,3487,570,551,0.5,43,43
69475.92217596942,4869,5124,551,335,0.75,44,70
165885.32066337182,5205,6807,531,0,1,47,104
-1304.3128709094017,2108,1486,675,696,0.25,18,18
37256.89768715177,4190,3487,510,551,0.5,43,43
48115.237419728845,4300,5124,510,335,0.75,48,70
106480.14322182766,4322,6807,510,0,1,49,104
-300.1466768461996,2371,1486,686,696,0.25,18,18
27156.264488198787,4081,3487,488,551,0.5,43,43
65552.44764770046,4352,5124,510,335,0.75,49,70
105586.23939229298,4266,6807,510,0,1,46,104
745.9515725911965,2030,1486,675,696,0.25,18,18
12039.70274999812,4259,3487,551,551,0.5,43,43
32862.854984401696,5013,5124,531,335,0.75,49,70
129012.13597869044,4734,6807,531,0,1,46,104
3133.7110188366105,1939,1486,675,696,0.25,18,18
11855.638740225968,4066,3487,510,551,0.5,43,43
69986.75379653831,4585,5124,488,335,0.75,48,70
72835.04887483401,4720,6807,488,0,1,48,104
6124.228742799988,1957,1486,696,696,0.25,18,18
