sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
-22629.499894055345,5372,5124,390,335,0.75,63,70
26434.911046234167,5615,6807,390,0,1,66,104
2301.496812721795,1811,1486,686,696,0.25,18,18
10031.433379659215,4062,3487,570,551,0.5,43,43
87125.73907220463,5595,5124,390,335,0.75,64,70
170028.89728067358,5492,6807,416,0,1,64,104
447.75712593599656,1853,1486,686,696,0.25,18,18
7161.504664816898,4189,3487,531,551,0.5,43,43
61437.80898452898,5430,5124,363,335,0.75,63,70
147158.19304756154,5226,6807,363,0,1,64,104
8497.768408342203,1674,1486,686,696,0.25,18,18
30498.965688084994,3814,3487,551,551,0.5,43,43
94942.09130969217,5655,5124,335,335,0.75,62,70
135226.52175616,5745,6807,363,0,1,66,104
1144.8810837833084,1616,1486,675,696,0.25,18,18
-4425.831030103912,3621,3487,551,551,0.5,43,43
-38394.88618765909,4883,5124,416,335,0.75,62,70
5177.284354141366,5179,6807,416,0,1,65,104
3877.035512635807,1908,1486,696,696,0.25,18,18
33910.878129878256,4082,3487,531,551,0.5,43,43
87957.13243574603,5091,5124,390,335,0.75,61,70
97434.78567746218,5083,6807,390,0,1,63,104
-674.1791158648057,1795,1486,686,696,0.25,18,18
32328.480152446995,3930,3487,510,551,0.5,43,43
51486.9700555486,5604,5124,363,335,0.75,65,70
69410.9696456615,5652,6807,363,0,1,66,104
12152.228642675092,1926,1486,686,696,0.25,18,18
44595.250332608695,4037,3487,551,551,0.5,43,43
29512.36975574783,5342,5124,416,335,0.75,66,70
133795.03291196088,5114,6807,416,0,1,66,104
-372.39569652770706,1884,1486,686,696,0.25,18,18
16118.0371035544,3834,3487,570,551,0.5,43,43
71514.8387780552,5414,5124,390,335,0.75,66,70
123636.37447225885,5529,6807,390,0,1,65,104
1288.3126149033042,1835,1486,686,696,0.25,18,18
-8796.47944199563,3773,3487,531,551,0.5,43,43
-13806.914617117776,5018,5124,390,335,0.75,64,70
-12674.813313790837,5108,6807,416,0,1,65,104
7965.964712045096,1835,1486,686,696,0.25,18,18
8382.138009438544,3448,3487,551,551,0.5,43,43
17073.026246255697,5056,5124,390,335,0.75,64,70
47553.19534254444,4991,6807,390,0,1,66,104
11358.4536691119,2010,1486,686,696,0.25,18,18
15435.128589150168,4176,3487,531,551,0.5,43,43
8680.405400199357,5459,5124,390,335,0.75,62,70
95479.27000231695,5881,6807,363,0,1,63,104
2416.1544986564895,1690,1486,675,696,0.25,18,18
26222.200172908797,3830,3487,531,551,0.5,43,43
15056.900974789492,5211,5124,390,335,0.75,66,70
37836.958136922665,5203,6807,390,0,1,66,104
-7544.133974245322,1995,1486,686,696,0.25,18,18
-9931.899559541142,3578,3487,510,551,0.5,43,43
-7254.684428309238,5160,5124,335,335,0.75,63,70
3381.649766221499,5160,6807,335,0,1,64,104
2876.215680186495,1686,1486,696,696,0.25,18,18
28228.5225797162,4377,3487,510,551,0.5,43,43
125742.94197520812,5724,5124,335,335,0.75,62,70
106233.92792706178,5896,6807,335,0,1,64,104
3849.816357850086,1994,1486,686,696,0.25,18,18
27198.396459571737,3812,3487,551,551,0.5,43,43
58646.89961278081,4884,5124,416,335,0.75,64,70
76123.31669374765,5066,6807,416,0,1,67,104
12078.492409473485,2079,1486,675,696,0.25,18,18
22336.757933302542,4076,3487,531,551,0.5,43,43
45928.94196714153,5922,5124,363,335,0.75,65,70
49406.172452489314,5959,6807,363,0,1,66,104
27.769692805196428,1637,1486,686,696,0.25,18,18
23633.177949695644,3936,3487,531,551,0.5,43,43
38954.43613787099,5498,5124,390,335,0.75,65,70
16001.476757398521,5397,6807,390,0,1,67,104
18904.43027105392,2172,1486,686,696,0.25,18,18
61631.11988743369,4211,3487,531,551,0.5,43,43
75974.97588714045,5576,5124,416,335,0.75,65,70
103906.36487883236,5508,6807,416,0,1,65,104
3558.15889676049,1650,1486,686,696,0.25,18,18
-959.1692682029602,4094,3487,551,551,0.5,43,43
17051.7439230678,5380,5124,363,335,0.75,64,70
-29486.94971245601,5438,6807,363,0,1,65,104
-636.5928716640074,1869,1486,686,696,0.25,18,18
19079.911152230576,3918,3487,570,551,0.5,43,43
56563.96442218775,5267,5124,390,335,0.75,65,70
80708.77528972986,5175,6807,416,0,1,65,104
5867.739447160395,1864,1486,696,696,0.25,18,18
29981.760840213457,3927,3487,551,551,0.5,43,43
31335.5165234682,5473,5124,363,335,0.75,66,70
67417.89014613272,5483,6807,363,0,1,66,104
5855.4434587663945,1585,1486,686,696,0.25,18,18
25728.49844709737,3809,3487,551,551,0.5,43,43
21439.23374353149,5247,5124,416,335,0.75,67,70
115103.60842257485,5379,6807,390,0,1,67,104
6501.360633737998,1724,1486,686,696,0.25,18,18
27900.078024317267,3748,3487,551,551,0.5,43,43
57767.00744688346,4961,5124,416,335,0.75,63,70
73954.2532515124,5088,6807,416,0,1,65,104
4166.972642057901,1788,1486,686,696,0.25,18,18
8416.478109025487,4236,3487,551,551,0.5,43,43
60758.4148332673,6007,5124,390,335,0.75,66,70
70985.01289819133,6182,6807,390,0,1,65,104
-1820.3502660612057,2096,1486,696,696,0.25,18,18
-7727.023413135212,4138,3487,531,551,0.5,43,43
41931.75254842381,5300,5124,363,335,0.75,61,70
70425.6188677523,5333,6807,363,0,1,64,104
-2417.223673954202,2020,1486,663,696,0.25,18,18
15215.444213294417,3886,3487,531,551,0.5,43,43
17002.382731707545,5429,5124,390,335,0.75,62,70
42847.43653654564,5473,6807,390,0,1,63,104
-203.4162403663977,1592,1486,686,696,0.25,18,18
32705.84803217348,3970,3487,510,551,0.5,43,43
46866.281563721976,5611,5124,363,335,0.75,66,70
