sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
62035.00336800179,5734,5969,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-1251.3274995968682,2198,2496,670,665,0.25,26,26
677448.611900167,4303,4686,38,0,0.5,52,52
-89574.39575041647,6020,5849,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-3595.316620910066,2770,2469,630,661,0.25,26,26
-1029938.704116964,4442,4590,0,0,0.5,52,52
-411216.8194317173,5810,5687,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-115994.5810582684,2649,2685,635,389,0.25,26,26
1556148.2038437051,4580,4248,0,38,0.5,52,52
13708.185134029636,5662,5766,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-21411.140677499778,2639,2225,534,634,0.25,26,26
1676588.2790598122,4334,4535,0,38,0.5,52,52
-171965.24613817307,5925,5684,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-40386.66402660365,2883,2315,607,622,0.25,26,26
-767362.4654459907,4605,4668,75,0,0.5,52,52
-275567.12937928154,5897,6011,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
26347.48119685219,2670,2663,543,572,0.25,26,26
54792.9549173963,4630,4395,74,0,0.5,52,52
708.424306349275,5910,5662,0,38,0.75,78,78
0.0,6807,6807,0,0,1,104,104
11869.445093838,2937,2616,630,583,0.25,26,26
-732819.4449591021,4560,4359,75,38,0.5,52,52
-75341.68583416952,5842,5880,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-79992.13224173161,2567,2641,639,595,0.25,26,26
-1638527.0131458514,4489,4409,74,111,0.5,52,52
215341.29388401634,5807,5869,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-52812.58992830512,2803,2553,666,599,0.25,26,26
555809.7653014859,4515,4381,0,75,0.5,52,52
-70650.42235924723,5938,5633,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-6864.8982362333345,2891,2688,641,622,0.25,26,26
278336.873494748,4494,4528,38,0,0.5,52,52
-182646.90604897522,5781,5774,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-21081.659418847412,2797,2583,658,630,0.25,26,26
1231884.399195084,4471,4725,0,38,0.5,52,52
-134108.73247583705,5758,5716,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
15797.896694267722,2671,2727,631,624,0.25,26,26
841529.5843619369,4449,4521,0,38,0.5,52,52
302032.65066885157,5653,5913,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-66689.86000228979,2507,2723,628,637,0.25,26,26
